合同编码,信贷客户编号,合同开始日,合同到期日,合同金额,保证人编号,保证金额,贷款余额,逾期余额,呆滞余额,呆帐余额
32059630011200100031,3219963000000099,2001/3/19,2002/3/18,"2,000,000.00",3219963000000100,"2,000,000.00","2,000,000.00",0.00,0.00,0.00
32059500012200100046,3219850000000130,2001/4/26,2002/4/25,"1,600,000.00",3219850000000184,"1,600,000.00","1,600,000.00",0.00,0.00,0.00
32059410045200100365,3219841000000017,2001/12/19,2004/4/30,"631,000.00",3219841000000016,"504,800.00",0.00,0.00,0.00,0.00
32199630018199700033,3219963000000024,1995/12/30,1996/7/3,"200,000.00",3219963000000025,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199640002199700111,3219964001000111,1995/9/28,1996/9/28,"100,000.00",3219964001000112,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32059410014200100119,3219841000000047,2001/4/28,2002/4/27,"1,500,000.00",3219841000000055,"1,500,000.00","1,500,000.00",0.00,0.00,0.00
32199610011199700614,3219961001000217,1993/3/11,1993/6/11,"60,000.00",3219961001000230,"60,000.00","60,000.00",0.00,"60,000.00",0.00
32198730016199800077,3219873000000002,1998/6/22,1999/6/21,"10,000,000.00",3219873000000003,"10,000,000.00",0.00,0.00,0.00,0.00
3205940001K200100274,3219840000000381,2001/12/14,2004/12/13,"20,000,000.00",3219840000000173,"20,000,000.00","20,000,000.00",0.00,0.00,0.00
32059660024200100006,3219866000000194,2001/6/5,2002/6/4,"80,000,000.00",3219866000000185,"80,000,000.00","80,000,000.00",0.00,0.00,0.00
32199620016199902139,3219962000000345,1999/12/29,2002/12/28,"3,750,000.00",3219962000000346,"3,750,000.00","1,250,000.00",0.00,0.00,0.00
32198400016199700353,3219840000000252,1995/12/29,1996/6/29,"800,000.00",3219840000000255,"800,000.00","800,000.00",0.00,"800,000.00",0.00
3205957001J200100103,3219865000000093,2001/8/15,2002/8/14,"5,000,000.00",3219865000000014,"5,000,000.00","5,000,000.00",0.00,0.00,0.00
32198560016199700014,3219856000000019,1997/8/26,1997/11/26,"500,000.00",3219856000000020,"500,000.00","400,000.00",0.00,"400,000.00",0.00
3205950001W200100138,3219850000000042,2001/12/19,2002/12/18,"1,000,000.00",3219850000000043,"1,000,000.00","1,000,000.00",0.00,0.00,0.00
32059620011200100098,3219962000000063,1995/10/23,1996/4/30,"60,000.00",3219962000000075,"60,000.00","60,000.00",0.00,"60,000.00",0.00
32059500012200100053,3219850000000168,2001/5/24,2002/5/23,"20,000,000.00",3219850000000169,"20,000,000.00","20,000,000.00",0.00,0.00,0.00
32199640016199700038,3219964001000045,1992/12/16,1993/7/16,"10,000.00",3219964001000046,"10,000.00",0.00,0.00,0.00,0.00
3205961001J200100011,3219961000000215,2001/7/13,2002/7/12,"2,700,000.00",3219961001000263,"500,000.00","2,700,000.00",0.00,0.00,0.00
32059740061200100071,3219874000000066,2001/8/7,2002/2/7,"3,000,000.00",3219874000000067,"3,000,000.00",0.00,0.00,0.00,0.00
32059520016200100124,3219852000000020,2001/5/11,2002/5/10,"3,000,000.00",3219852000000019,"3,000,000.00","3,000,000.00",0.00,0.00,0.00
32199600016199700275,3219960000000277,1993/1/11,1993/7/11,"50,000.00",3219960000000275,"50,000.00","50,000.00",0.00,"50,000.00",0.00
32059500025200100028,3205950000000016,2001/3/23,2002/3/22,"291,480.00",3219850000000195,"291,480.00","72,870.00",0.00,0.00,0.00
32199640016199700124,3219964001000125,1992/6/20,1993/1/20,"30,000.00",3219964000000116,"30,000.00","30,000.00",0.00,"30,000.00",0.00
3205941001H200100364,3219841000000104,2001/11/26,2002/11/25,"18,000,000.00",3219841000000344,"18,000,000.00","8,000,000.00",0.00,0.00,0.00
32059620016200000167,3219962000000345,2000/10/31,2002/12/28,"2,500,000.00",3219962000000346,"2,500,000.00","2,500,000.00",0.00,0.00,0.00
32199640016199700077,3219964000000079,1996/4/10,1996/10/10,"200,000.00",3219964000000042,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199620016199700405,3219962000000220,1994/11/20,1995/6/20,"550,000.00",3219962000000134,"550,000.00","550,000.00",0.00,"550,000.00",0.00
32059410061200100336,3219841000000213,2001/11/28,2002/5/28,"4,000,000.00",3219841000000314,"4,000,000.00",0.00,0.00,0.00,0.00
32199600016199700288,3219960000000296,1991/5/28,1991/11/28,"10,000.00",3219960000000297,"10,000.00","10,000.00",0.00,"10,000.00",0.00
32199600018199700774,3219960000000263,1996/7/16,1997/7/15,"150,000.00",3219960000000187,"150,000.00","150,000.00",0.00,"150,000.00",0.00
3205940001W200100230,3219840000000306,2001/9/27,2002/3/26,"1,000,000.00",3219840000000307,"1,000,000.00","1,000,000.00",0.00,0.00,0.00
32198560016199700081,3219856000000053,1993/12/8,1994/6/8,"300,000.00",3219856000000054,"300,000.00",0.00,0.00,0.00,0.00
32198400016199900893,3219840000000035,1999/4/2,2000/4/2,"8,500,000.00",3219840000000360,"2,500,000.00","8,500,000.00",0.00,"8,500,000.00",0.00
32059410061200100282,3219841000000329,2001/9/27,2002/3/12,"4,500,000.00",3219841000000316,"4,500,000.00",0.00,0.00,0.00,0.00
3205941001H200100346,3219841000000141,2001/10/30,2002/7/29,"7,000,000.00",3219841000000143,"7,000,000.00","7,000,000.00",0.00,0.00,0.00
32198400016199700356,3219840000000254,1997/1/10,1997/6/27,"2,000,000.00",3219840000000256,"2,000,000.00","2,000,000.00",0.00,"2,000,000.00",0.00
32059410045200100059,3219841000000004,2001/2/28,2002/8/27,"1,600,000.00",3219841000000005,"1,600,000.00",0.00,0.00,0.00,0.00
32198650001199900126,3219865000000014,1999/3/31,2002/3/31,"18,000,000.00",3219865000000004,"18,000,000.00","18,000,000.00",0.00,0.00,0.00
32198650001199900127,3219865000000014,1999/3/31,2002/3/31,"20,000,000.00",3219865000000004,"20,000,000.00","20,000,000.00",0.00,0.00,0.00
32199610016199700430,3219961001000140,1992/6/25,1993/6/24,"30,600.00",3219961001000156,"30,600.00","30,600.00",0.00,"30,600.00",0.00
32199640016199700060,3219964000000064,1996/4/3,1996/11/3,"250,000.00",3219964000000042,"250,000.00","75,000.00",0.00,"75,000.00",0.00
32199640018199700064,3219964001000026,1995/5/3,1995/12/30,"80,000.00",3219964001000068,"80,000.00","80,000.00",0.00,"80,000.00",0.00
32199620016199902103,3219962000000325,1995/1/20,1995/9/20,"180,000.00",3219962000000233,"180,000.00","180,000.00",0.00,"180,000.00",0.00
32059410061200100334,3219841000000213,2001/11/28,2002/5/28,"4,000,000.00",3219841000000314,"4,000,000.00",0.00,0.00,0.00,0.00
32059620011200100086,3219962000000311,1995/7/27,1995/12/30,"40,000.00",3219962000000312,"40,000.00","35,000.00",0.00,"35,000.00",0.00
32199610016199700221,3219961001000116,1995/1/10,1996/1/10,"200,000.00",3219961001000118,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32198530016199700100,3219853000000110,1994/8/23,1996/2/22,"300,000.00",3219853000000111,"300,000.00","150,000.00",0.00,"150,000.00",0.00
32059620018200100027,3219962000000155,1995/4/26,1995/12/24,"100,000.00",3219962001000069,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32199620018199700614,3219962000000272,1996/1/24,1996/3/5,"40,000.00",3219962000000270,"40,000.00","40,000.00",0.00,"40,000.00",0.00
32199640016199700044,3219964001000049,1995/9/25,1996/4/25,"20,000.00",3219964000000050,"20,000.00",0.00,0.00,0.00,0.00
32199610016199700423,3219961001000148,1995/11/9,1996/10/20,"20,000.00",3219961001000149,"20,000.00","20,000.00",0.00,"20,000.00",0.00
32199640016199700095,3219964000000095,1994/4/15,1994/10/15,"100,000.00",3219964001000047,"100,000.00","93,890.00",0.00,"93,890.00",0.00
32199620014199700430,3219962000000232,1995/6/10,1996/2/10,"141,729.60",3219962000000233,"141,729.60","140,000.00",0.00,"140,000.00",0.00
32199640016199700071,3219964000000072,1996/10/9,1997/10/8,"100,000.00",3219964001000073,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32198530018199700078,3219853000000090,1993/5/24,1994/5/23,"300,000.00",3219853000000091,"300,000.00",0.00,0.00,0.00,0.00
32198650001199900128,3219865000000014,1999/3/31,2002/3/31,"21,000,000.00",3219865000000004,"21,000,000.00","21,000,000.00",0.00,0.00,0.00
32199600011199700563,3219960000000602,1995/2/16,1995/8/20,"200,000.00",3219960000000603,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32198630002199700133,3219863000000142,1993/12/7,1995/12/20,"200,000.00",3219863000000143,"200,000.00","125,000.00",0.00,0.00,"125,000.00"
32199640011199800385,3219964000000182,1998/9/29,1999/9/20,"380,000.00",3219964000000169,"380,000.00",0.00,0.00,0.00,0.00
32199640016199700026,3219964001000029,1995/5/5,1995/11/25,"50,000.00",3219964000000030,"50,000.00",0.00,0.00,0.00,0.00
3205964001R200100078,3219964000000197,2001/7/27,2002/5/17,"1,300,000.00",3219964000000168,"1,300,000.00","1,300,000.00",0.00,0.00,0.00
32199600011199700330,3219960000000350,1994/9/13,1994/12/12,"30,000.00",3219960000000351,"30,000.00",0.00,0.00,0.00,0.00
3205955001H200100062,3219855000000009,2001/12/12,2002/12/11,"7,700,000.00",3219855000000085,"7,700,000.00","7,700,000.00",0.00,0.00,0.00
32199600016199700312,3219960000000326,1993/12/29,1994/6/30,"30,000.00",3219960000000327,"30,000.00","30,000.00",0.00,"30,000.00",0.00
3205940001J200100308,3219840000000335,2001/12/26,2002/6/25,"25,000,000.00",3205940000000015,"25,000,000.00","15,000,000.00",0.00,0.00,0.00
32059670012200100021,3219867000000066,2001/5/22,2002/5/21,"4,400,000.00",3219867000000026,"4,400,000.00","4,400,000.00",0.00,0.00,0.00
32199640016199700008,3219964001000006,1996/1/15,1996/7/30,"150,000.00",3219964001000007,"150,000.00","150,000.00",0.00,"150,000.00",0.00
32199640016199700072,3219964000000072,1993/6/30,1993/9/29,"100,000.00",3219964001000074,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32198400016199700347,3219840000000246,1992/7/25,1993/7/31,"300,000.00",3219840000000265,"300,000.00","100,000.00",0.00,"100,000.00",0.00
32199600016199700244,3219960000000247,1992/4/7,1992/9/21,"40,000.00",3219960000000248,"40,000.00","35,000.00",0.00,"35,000.00",0.00
32199600002199700272,3219960000000275,1993/4/8,1993/10/8,"300,000.00",3219960000000276,"300,000.00","230,000.00",0.00,"230,000.00",0.00
32199620016199700831,3219962000000250,1997/12/3,1998/10/10,"300,000.00",3219962001000263,"300,000.00","300,000.00",0.00,"300,000.00",0.00
32198650016199700076,3219865000000045,1997/7/17,1998/7/17,"2,000,000.00",3219865000000083,"2,000,000.00",0.00,0.00,0.00,0.00
32199600016199700302,3219960000000316,1991/7/15,1992/7/15,"80,000.00",3219960000000315,"80,000.00","80,000.00",0.00,"80,000.00",0.00
3205941001R200100244,3219841001000103,2001/9/12,2002/9/11,"4,000,000.00",3219841000000105,"3,000,000.00","4,000,000.00",0.00,0.00,0.00
32198740016199700023,3219874000000035,1997/8/18,1998/8/18,"1,000,000.00",3219874000000036,"1,000,000.00","1,000,000.00",0.00,"1,000,000.00",0.00
32199610018199700121,3219961000000063,1996/10/15,1997/5/15,"500,000.00",3219961000000050,"500,000.00","500,000.00",0.00,"500,000.00",0.00
32059410061200100252,3219841000000329,2001/9/20,2002/3/19,"4,900,000.00",3219841000000316,"4,900,000.00",0.00,0.00,0.00,0.00
32199620016199700068,3219962000000066,1994/10/20,1995/1/31,"10,000.00",3219962000000067,"10,000.00","10,000.00",0.00,"10,000.00",0.00
32199620016199800894,3219962000000250,1998/12/31,1999/11/20,"500,000.00",3219962001000251,"500,000.00","500,000.00",0.00,"500,000.00",0.00
32059620011200100076,3219962000000095,1996/5/31,1996/12/31,"60,000.00",3219962000000096,"60,000.00","60,000.00",0.00,"60,000.00",0.00
32199620016199700056,3219962000000054,1995/12/29,1996/7/27,"300,000.00",3219962001000055,"300,000.00","300,000.00",0.00,"300,000.00",0.00
32199620016199700018,3219962000000016,1996/1/22,1996/6/30,"10,000.00",3219962000000017,"10,000.00",0.00,0.00,0.00,0.00
32059410061200100253,3219841000000329,2001/9/20,2002/3/19,"4,900,000.00",3219841000000316,"4,900,000.00",0.00,0.00,0.00,0.00
32199600018199700779,3219960001000159,1991/2/14,1991/2/28,"70,000.00",3219960000000160,"70,000.00","70,000.00",0.00,"70,000.00",0.00
3205940001F200100304,3205940000000032,2001/12/21,2003/5/19,"40,000,000.00",3205940000000028,"40,000,000.00","40,000,000.00",0.00,0.00,0.00
32199620016199700016,3219962000000005,1996/6/27,1996/12/31,"50,000.00",3219962000000013,"50,000.00","50,000.00",0.00,"50,000.00",0.00
3205955001J200100039,3219855000000002,2001/7/20,2002/7/19,"50,000,000.00",3219855000000003,"50,000,000.00","50,000,000.00",0.00,0.00,0.00
32059510018200100004,3219851000000072,2001/1/11,2002/1/10,"300,000.00",3219851000000113,"300,000.00","300,000.00",0.00,0.00,0.00
32059410012200100121,3219841000000145,2001/4/30,2002/2/28,"3,000,000.00",3219841000000142,"3,000,000.00","3,000,000.00",0.00,0.00,0.00
32198730016199900111,3219873000000002,1999/1/8,2000/1/7,"10,000,000.00",3219873000000003,"10,000,000.00",0.00,0.00,0.00,0.00
32059400018200100127,3219840000000013,2001/5/31,2001/8/30,"50,000,000.00",3205940000000020,"50,000,000.00",0.00,0.00,0.00,0.00
32199600016199700045,3219960000000049,1992/10/21,1993/10/20,"250,000.00",3219960000000047,"250,000.00","250,000.00",0.00,"250,000.00",0.00
32198400001200002188,3219840000000399,2000/7/18,2003/7/17,"50,000,000.00",3219840000000173,"50,000,000.00","50,000,000.00",0.00,0.00,0.00
32059550061200100036,3205955000000016,2001/7/6,2002/1/5,"10,000,000.00",3205955000000017,"10,000,000.00",0.00,0.00,0.00,0.00
32198540001199700077,3219854000000034,1997/10/31,2005/10/30,"60,000,000.00",3219854000000046,"60,000,000.00",0.00,0.00,0.00,0.00
3205950001J200100093,3219850000000071,2001/8/7,2002/8/6,"3,000,000.00",3219850000000178,"3,000,000.00","3,000,000.00",0.00,0.00,0.00
32199620016199700035,3219962000000030,1995/12/26,1996/4/26,"10,000.00",3219962000000031,"10,000.00","10,000.00",0.00,"10,000.00",0.00
32199610016200001256,3219961000000215,2000/4/28,2003/4/24,"2,000,000.00",3219961001000263,"2,000,000.00","2,000,000.00",0.00,0.00,0.00
32059610014200000022,3219961000000315,2000/10/9,2002/10/8,"2,000,000.00",3219961000000036,"2,000,000.00","2,000,000.00",0.00,0.00,0.00
32199610016199700602,3219961001000244,1993/1/5,1993/7/5,"388,526.93",3219961001000282,"388,526.93","388,526.93",0.00,"388,526.93",0.00
32059410061200100262,3219841000000329,2001/9/20,2002/3/19,"4,000,000.00",3219841000000316,"4,000,000.00",0.00,0.00,0.00,0.00
32199600016199700336,3219960000000354,1995/2/14,1995/8/20,"100,000.00",3219960000000355,"100,000.00",0.00,0.00,0.00,0.00
32059550061200100051,3205955000000011,2001/10/26,2002/4/25,"500,000.00",3205955000000010,"500,000.00",0.00,0.00,0.00,0.00
32198400002199700427,3219840000000239,1986/6/16,1989/6/18,"700,000.00",3219840000000266,"700,000.00","680,000.00",0.00,"680,000.00",0.00
32199600011199700529,3219960000000558,1995/11/3,1996/5/3,"300,000.00",3219960000000402,"300,000.00","300,000.00",0.00,"300,000.00",0.00
32059600061200100047,3219960000000709,2001/7/6,2001/12/24,"3,000,000.00",3219960000000769,"3,000,000.00",0.00,0.00,0.00,0.00
32199600022199700307,3219960000000323,1993/3/15,1993/9/15,"80,000.00",3219960000000287,"80,000.00","80,000.00",0.00,"80,000.00",0.00
32199600002199700186,3219960000000203,1993/6/5,1994/6/4,"50,000.00",3219960000000204,"50,000.00","50,000.00",0.00,0.00,"50,000.00"
32199600011199700409,3219960000000442,1995/6/30,1995/12/29,"100,000.00",3219960000000443,"100,000.00","50,000.00",0.00,"50,000.00",0.00
32198410018200001987,3219841000000036,2000/4/29,2001/4/28,"10,000,000.00",3219841000000037,"10,000,000.00","10,000,000.00",0.00,"10,000,000.00",0.00
32198400001199901474,3219840000000378,1999/12/10,2002/12/9,"6,000,000.00",3219840000000103,"6,000,000.00","6,000,000.00",0.00,0.00,0.00
32198630016199700132,3219863000000144,1997/5/31,1998/5/31,"300,000.00",3219863000000145,"300,000.00","290,313.00",0.00,0.00,"290,313.00"
32059410061200100283,3219841000000329,2001/9/27,2002/3/12,"4,500,000.00",3219841000000316,"4,500,000.00",0.00,0.00,0.00,0.00
32199620016199700016,3219962000000005,1996/6/27,1996/12/31,"50,000.00",3219962000000013,"50,000.00","50,000.00",0.00,"50,000.00",0.00
3205957001J200100118,3219865000000012,2001/10/23,2002/4/22,"20,000,000.00",3219865000000013,"20,000,000.00","20,000,000.00",0.00,0.00,0.00
32059410061200100286,3219841000000329,2001/9/27,2002/3/12,"4,750,000.00",3219841000000316,"4,750,000.00",0.00,0.00,0.00,0.00
32059410061200100304,3219841000000329,2001/9/29,2002/3/29,"8,000,000.00",3219841000000316,"8,000,000.00",0.00,0.00,0.00,0.00
32199620016199700057,3219962000000054,1996/2/5,1996/4/30,"150,000.00",3219962001000055,"150,000.00","150,000.00",0.00,"150,000.00",0.00
3205951001J200100029,3219851000000010,2001/7/10,2002/7/9,"5,000,000.00",3219851000000106,"5,000,000.00","5,000,000.00",0.00,0.00,0.00
32198400001199901474,3219840000000378,1999/12/10,2002/12/9,"6,000,000.00",3219840000000103,"6,000,000.00","6,000,000.00",0.00,0.00,0.00
32199630016199700256,3219963000000121,1994/6/28,1995/3/27,"42,000.00",3219963000000122,"42,000.00","42,000.00",0.00,"42,000.00",0.00
32198570016199700025,3219857000000016,1996/2/14,1996/6/14,"100,000.00",3219857000000017,"100,000.00",0.00,0.00,0.00,0.00
32199640016199700153,3219964000000145,1996/2/1,1996/9/1,"200,000.00",3219964000000146,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32198510016199800349,3219851000000059,1998/8/20,1999/8/19,"20,000,000.00",3219851000000060,"20,000,000.00",0.00,0.00,0.00,0.00
32059570041200100003,3219857000000048,2001/1/2,2004/5/2,"11,407,500.00",3219857000000073,"11,407,500.00",0.00,0.00,0.00,0.00
3205962001R200100065,3219962000000201,2001/8/16,2002/8/10,"1,000,000.00",3219962000000202,"1,000,000.00","1,000,000.00",0.00,0.00,0.00
32198650016199700032,3219865000000017,1997/12/30,1998/12/30,"500,000.00",3219865000000016,"500,000.00","500,000.00",0.00,"500,000.00",0.00
32059620061200100115,3219962000000167,2001/10/29,2002/2/28,"1,000,000.00",3205962000000001,"1,000,000.00",0.00,0.00,0.00,0.00
32059620012200100013,3219962000000347,2001/3/5,2002/3/4,"2,500,000.00",3219962000000332,"2,500,000.00","2,500,000.00",0.00,0.00,0.00
32199640016199700091,3219964001000090,1996/3/20,1996/9/20,"260,000.00",3219964000000091,"260,000.00","60,000.00",0.00,"60,000.00",0.00
32059410061200100294,3219841000000213,2001/9/29,2002/3/29,"4,000,000.00",3219841000000314,"4,000,000.00",0.00,0.00,0.00,0.00
32059410045200100350,3219841000000005,2001/12/5,2002/3/4,"67,348.00",3219841000000004,"53,848.00",0.00,0.00,0.00,0.00
32199630011199700294,3219963000000144,1997/1/31,1997/4/30,"100,000.00",3219963000000147,"100,000.00","80,000.00",0.00,"80,000.00",0.00
32198410016199700521,3219841000000160,1996/12/24,1997/6/24,"5,000,000.00",3219841000000166,"5,000,000.00",0.00,0.00,0.00,0.00
32059630018200100058,3219963000000081,1995/12/29,1996/7/10,"60,000.00",3219963000000040,"60,000.00",0.00,0.00,0.00,0.00
32059660012200100005,3219866000000049,2001/4/17,2002/4/16,"4,000,000.00",3219866000000048,"4,000,000.00","4,000,000.00",0.00,0.00,0.00
32199620016199700042,3219962000000039,1997/7/22,1998/5/6,"260,000.00",3219962000000040,"260,000.00","260,000.00",0.00,"260,000.00",0.00
32199600016199700427,3219960001000459,1996/9/26,1996/12/25,"50,000.00",3219960000000460,"50,000.00",0.00,0.00,0.00,0.00
32059550061200100050,3205955000000011,2001/10/26,2002/4/25,"500,000.00",3205955000000010,"500,000.00",0.00,0.00,0.00,0.00
32059570016200100018,3205957000000003,2001/3/30,2002/3/29,"3,000,000.00",3219865000000014,"4,820,000.00","3,000,000.00",0.00,0.00,0.00
32198400015199700052,3219840000000038,1997/2/3,1998/2/3,"350,000.00",3219840000000007,"350,000.00","290,000.00",0.00,"290,000.00",0.00
32199640016199700174,3219964000000159,1994/8/15,1994/11/15,"50,000.00",3219964000000160,"50,000.00","40,000.00",0.00,0.00,"40,000.00"
32198400016199700395,3219840000000108,1997/4/30,1997/10/31,"1,000,000.00",3219840000000109,"1,000,000.00","1,000,000.00",0.00,"1,000,000.00",0.00
32059410012200100090,3219841000000317,2001/3/30,2002/3/29,"30,000,000.00",3219841000000084,"30,000,000.00","30,000,000.00",0.00,0.00,0.00
3205940001F200100303,3205940000000032,2001/12/21,2002/12/25,"45,000,000.00",3205940000000028,"45,000,000.00","45,000,000.00",0.00,0.00,0.00
32199610011199700561,3219961001000201,1996/5/22,1996/8/20,"150,000.00",3219961001000202,"150,000.00","150,000.00",0.00,"150,000.00",0.00
32198410011199700041,3219841000000023,1994/12/28,1995/12/27,"3,800,000.00",3219841000000024,"3,800,000.00",0.00,0.00,0.00,0.00
32198630016199700034,3219863000000040,1991/6/10,1995/11/25,"1,100,000.00",3219863001000041,"1,100,000.00","1,100,000.00",0.00,0.00,"1,100,000.00"
32059740061200100076,3219874000000066,2001/8/29,2002/2/28,"1,500,000.00",3219874000000067,"1,500,000.00",0.00,0.00,0.00,0.00
32059600024200100048,3219960000000774,2001/7/13,2002/7/12,"7,500,000.00",3219960000000548,"7,500,000.00","7,500,000.00",0.00,0.00,0.00
32199610016199700607,3219961001000161,1995/9/20,1996/8/25,"400,000.00",3219961001000162,"400,000.00","400,000.00",0.00,"400,000.00",0.00
32199600002199700542,3219960000000573,1993/4/24,1993/7/24,"1,000,000.00",3219960000000571,"1,000,000.00","1,000,000.00",0.00,"1,000,000.00",0.00
3205955001J200100048,3205955000000001,2001/9/25,2002/9/24,"15,000,000.00",3205955000000002,"15,000,000.00","15,000,000.00",0.00,0.00,0.00
32199630016199700195,3219963000000092,1993/5/7,1993/11/6,"50,000.00",3219963000000093,"50,000.00","50,000.00",0.00,"50,000.00",0.00
32198500012199900435,3219850000000181,1999/9/2,2002/9/1,"100,000,000.00",3219850000000182,"100,000,000.00","45,000,000.00",0.00,0.00,0.00
32059620016200100008,3219962000000167,2001/2/20,2002/2/19,"10,000,000.00",3219962000000168,"10,000,000.00","10,000,000.00",0.00,0.00,0.00
32059410012200100170,3219841000000104,2001/6/19,2002/6/18,"4,000,000.00",3219841000000089,"4,000,000.00","4,000,000.00",0.00,0.00,0.00
32199640016199700121,3219964001000122,1996/1/24,1996/3/28,"50,000.00",3219964000000119,"50,000.00","50,000.00",0.00,"50,000.00",0.00
32059410061200100303,3219841000000329,2001/9/29,2002/3/29,"8,000,000.00",3219841000000316,"8,000,000.00",0.00,0.00,0.00,0.00
32059400049200100290,3205940000000013,2001/11/23,2002/5/31,"1,379,760.00",3205940000000031,"1,379,760.00",0.00,0.00,0.00,0.00
32199600016199700246,3219960000000250,1993/12/30,1994/6/30,"190,000.00",3219960000000208,"190,000.00","190,000.00",0.00,"190,000.00",0.00
32199600002199700177,3219960000000189,1992/11/9,1993/11/9,"150,000.00",3219960000000190,"150,000.00","150,000.00",0.00,"150,000.00",0.00
3205941001R200100244,3219841001000103,2001/9/12,2002/9/11,"4,000,000.00",3219841000000104,"1,000,000.00","4,000,000.00",0.00,0.00,0.00
32199620061199902108,3219962000000120,1996/7/22,1996/8/25,"382,000.00",3219962000000048,"382,000.00","150,000.00",0.00,"150,000.00",0.00
32199620016199700297,3219962000000135,1995/4/20,1995/6/30,"400,000.00",3219962000000147,"400,000.00","100,000.00",0.00,"100,000.00",0.00
32198570016199700131,3219857000000047,1993/2/26,1993/8/26,"800,000.00",3219857000000048,"800,000.00","300,000.00",0.00,0.00,"300,000.00"
32199640014199700199,3219964001000177,1996/3/1,1996/9/5,"60,000.00",3219964000000110,"60,000.00","45,000.00",0.00,"45,000.00",0.00
32199640016199700154,3219964000000147,1995/12/6,1996/12/6,"500,000.00",3219964000000116,"500,000.00","500,000.00",0.00,"500,000.00",0.00
32059410061200100257,3219841000000329,2001/9/20,2002/3/19,"4,500,000.00",3219841000000316,"4,500,000.00",0.00,0.00,0.00,0.00
32059110081200000280,3219866000000187,1998/12/23,1999/2/5,"8,152,451.00",3219866000000190,"6,540,000.00","6,521,298.67",0.00,"6,521,298.67",0.00
32199640016199700096,3219964001000096,1994/10/25,1995/4/25,"20,000.00",3219964000000097,"20,000.00",0.00,0.00,0.00,0.00
32059510001200000061,3219851000000004,2000/10/31,2003/4/26,"2,000,000.00",3219851000000005,"2,500,000.00","2,000,000.00",0.00,0.00,0.00
32059660014200000026,3205966001000003,2000/12/13,2001/12/12,"2,000,000.00",3205966000000004,"2,000,000.00",0.00,0.00,0.00,0.00
32199640018199700005,3219964001000003,1995/7/7,1996/2/7,"80,000.00",3219964001000004,"80,000.00",0.00,0.00,0.00,0.00
3205956001H200100033,3219856000000025,2001/7/6,2002/7/5,"30,000,000.00",3219856000000097,"30,000,000.00","30,000,000.00",0.00,0.00,0.00
32059670012200100013,3219867000000019,2001/4/25,2002/4/24,"3,000,000.00",3219867000000018,"3,000,000.00","3,000,000.00",0.00,0.00,0.00
32199640016199700097,3219964001000052,1996/4/7,1996/10/20,"200,000.00",3219964000000036,"200,000.00","200,000.00",0.00,0.00,"200,000.00"
32198410014199700211,3219841000000160,1996/12/24,1997/6/24,"7,000,000.00",3219841000000166,"7,000,000.00",0.00,0.00,0.00,0.00
32059410012200100157,3219841000000140,2001/5/31,2002/5/30,"3,600,000.00",3219841000000095,"3,600,000.00","3,600,000.00",0.00,"3,600,000.00",0.00
32198400016199700414,3219840000000312,1997/7/30,1998/1/30,"1,000,000.00",3219840000000313,"1,000,000.00","900,000.00",0.00,"900,000.00",0.00
32199640011199700205,3219964000000181,1995/12/31,1996/7/10,"250,000.00",3219964001000085,"250,000.00",0.00,0.00,0.00,0.00
32059400001200000023,3219840000000399,2000/8/17,2003/8/16,"30,000,000.00",3219840000000173,"30,000,000.00","30,000,000.00",0.00,0.00,0.00
32059620011200100077,3219962000000099,1996/5/20,1996/12/31,"200,000.00",3219962000000100,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32059640018200100005,3219964000000082,2001/1/11,2002/1/10,"2,980,000.00",3205964000000004,"300,000.00","2,680,000.00",0.00,0.00,0.00
3205940001K200100296,3219840000000076,2001/12/21,2002/12/20,"6,000,000.00",3219840000000359,"6,000,000.00","6,000,000.00",0.00,0.00,0.00
32198530016199700157,3219853000000127,1996/12/31,1997/6/30,"300,000.00",3219853000000128,"300,000.00","300,000.00",0.00,"300,000.00",0.00
32198670012199900408,3219867000000092,1999/12/17,2000/12/16,"3,400,000.00",3219867000000008,"3,400,000.00",0.00,0.00,0.00,0.00
32199600002199700541,3219960000000573,1992/8/22,1993/8/22,"600,000.00",3219960000000571,"600,000.00","600,000.00",0.00,"600,000.00",0.00
32199640016199700037,3219964001000043,1995/12/4,1996/7/4,"500,000.00",3219964001000044,"500,000.00",0.00,0.00,0.00,0.00
32198400016199700113,3219840000000051,1989/9/9,1989/12/20,"300,000.00",3219840000000052,"300,000.00",0.00,0.00,0.00,0.00
32198520016199700224,3219852000000113,1993/5/19,1993/11/19,"400,000.00",3219852000000114,"400,000.00","250,000.00",0.00,"250,000.00",0.00
3205950001G200100106,3205950000000041,2001/9/7,2003/9/6,"110,400.00",3219850000000195,"117,231.00","96,600.00",0.00,0.00,0.00
